3389, 273.7902526855469, 161
3670, 379.84393310546875, 281
3866, 307.1891784667969, 196
4030, 249.14320373535156, 164
4203, 281.09552001953125, 173
4402, 315.7530212402344, 199
4741, 151.2332000732422, 339
4910, 26.695180892944336, 169
5014, 5.066279411315918, 104
5111, -7.903724193572998, 97
5205, -4.974339485168457, 94
5377, 9.540850639343262, 172
5507, 10.372903823852539, 130
5617, -16.06998634338379, 110
5766, -13.555584907531738, 149
6020, 344.2046203613281, 254
6171, 283.5614013671875, 151
6361, 344.4603271484375, 190
6537, 308.26617431640625, 176
6807, 424.0022277832031, 270
7239, 306.9584045410156, 432
7458, 288.1872863769531, 219
7744, 405.623046875, 286
7863, 227.5797119140625, 119
7980, 229.627685546875, 117
8097, 222.96890258789062, 117
8213, 211.32627868652344, 116
8312, 200.90435791015625, 99
8408, 190.59715270996094, 96
8514, 165.28343200683594, 106
8618, 203.66107177734375, 104
8716, 186.9375457763672, 98
8810, 182.9844512939453, 94
8912, 177.1712646484375, 102
9015, 185.8853302001953, 103
9126, 165.5782470703125, 111
9239, 184.70252990722656, 113
9388, 226.82025146484375, 149
9500, 197.06451416015625, 112
9648, 262.4206237792969, 148
9772, 230.1116943359375, 124
9896, 229.08750915527344, 124
10025, 243.2007293701172, 129
10185, 261.34454345703125, 160
10315, 242.07168579101562, 130
10543, 347.3985595703125, 228
10694, 265.03912353515625, 151
10872, 290.4143371582031, 178
11044, 291.99481201171875, 172
11313, 152.71078491210938, 269
11495, 68.91852569580078, 182
11625, 23.836801528930664, 130
11774, 39.033382415771484, 149
11900, 24.337997436523438, 126
12082, 66.36409759521484, 182
12261, 66.1389389038086, 179
12412, 29.848968505859375, 151
12607, 300.01031494140625, 195
12752, 248.77166748046875, 145
12877, 220.09420776367188, 125
13005, 228.51747131347656, 128
13104, 162.3231964111328, 99
13243, 240.07666015625, 139
13380, 232.19459533691406, 137
13475, 154.92169189453125, 95
13571, 162.99790954589844, 96
13667, 171.8398895263672, 96
13762, 153.76022338867188, 95
13852, 155.6885986328125, 90
13948, 168.2175750732422, 96
14040, 179.8399200439453, 92
14137, 193.33746337890625, 97
14225, 163.75462341308594, 88
14313, 155.83706665039062, 88
14413, 196.1144561767578, 100
14513, 206.88356018066406, 100
14606, 171.4476776123047, 93
14705, 195.37745666503906, 99
14807, 194.99330139160156, 102
14917, 207.19204711914062, 110
15014, 182.13645935058594, 97
15145, 276.7428894042969, 131
15258, 229.5563201904297, 113
15368, 215.263427734375, 110
15476, 225.02381896972656, 108
15571, 197.77015686035156, 95
15686, 228.9590606689453, 115
15789, 213.25137329101562, 103
15890, 205.31626892089844, 101
15999, 228.03045654296875, 109
16128, 307.9797668457031, 129
16239, 242.56494140625, 111
16354, 219.77127075195312, 115
16494, 322.7662353515625, 140
16617, 260.005859375, 123
16730, 223.51695251464844, 113
16858, 283.9446105957031, 128
16988, 297.6503601074219, 130
17097, 224.13067626953125, 109
17224, 266.4672546386719, 127
17371, 333.83447265625, 147
17537, 387.9482727050781, 166
17708, 403.8100280761719, 171
17835, 257.7658386230469, 127
17994, 316.9003601074219, 159
18192, 377.4403991699219, 198
18360, 347.86395263671875, 168
18458, 199.2997283935547, 98
18626, 340.57879638671875, 168
18771, 320.8912353515625, 145
18936, 333.37945556640625, 165
19123, 358.6589660644531, 187
19319, 390.4760437011719, 196
19507, 374.75653076171875, 188
19714, 435.2808837890625, 207
19909, 396.1599426269531, 195
20126, 87.86835479736328, 217
20336, 341.4800109863281, 210
20580, 105.97333526611328, 244
20788, 53.54147720336914, 208
20935, 8.558131217956543, 147
21086, 39.18577194213867, 151
21236, 32.9669075012207, 150
21438, 330.8204650878906, 202
21623, 28.283981323242188, 185
21770, 37.77310562133789, 147
21963, 325.005126953125, 193
22089, 260.2711181640625, 126
22209, 259.6992492675781, 120
22385, 331.8109130859375, 176
22460, 162.57769775390625, 75
22572, 213.40802001953125, 112
22672, 207.1021270751953, 100
22840, 309.60626220703125, 168
22986, 300.47540283203125, 146
23125, 277.810546875, 139
23271, 289.4490966796875, 146
23408, 265.4022521972656, 137
23564, 313.3917541503906, 156
23692, 264.8096008300781, 128
23815, 278.2549743652344, 123
23961, 336.9598388671875, 146
24106, 305.346923828125, 145
24246, 273.1030578613281, 140
24370, 261.496337890625, 124
24523, 311.99774169921875, 153
24705, 361.6001892089844, 182
24858, 300.6698913574219, 153
25005, 296.6977844238281, 147
25217, 386.6933288574219, 212
25403, 336.0313415527344, 186
25607, 379.79132080078125, 204
25741, 295.91656494140625, 134
25905, 340.1798095703125, 164
26041, 277.19171142578125, 136
26215, 346.9447937011719, 174
26353, 289.37939453125, 138
26518, 343.4061584472656, 165
26698, 356.3555603027344, 180
26826, 261.1487121582031, 128
26978, 294.6201171875, 152
27176, 373.3052978515625, 198
27348, 363.79736328125, 172
27515, 360.2674560546875, 167
27651, 272.4538269042969, 136
27821, 371.86279296875, 170
28008, 407.45550537109375, 187
28189, 390.3153076171875, 181
28350, 342.43780517578125, 161
28509, 325.394287109375, 159
28664, 332.0619812011719, 155
28827, 355.5867004394531, 163
28998, 359.27044677734375, 171
29162, 331.2598876953125, 164
29351, 377.0184631347656, 189
29500, 322.85888671875, 149
29655, 323.17987060546875, 155
29796, 305.1587829589844, 141
29935, 291.48309326171875, 139
30085, 320.5427551269531, 150
30203, 256.6793518066406, 118
30357, 309.09405517578125, 154
30492, 264.3970947265625, 135
30660, 336.7967224121094, 168
30828, 337.6002197265625, 168
31007, 378.5845031738281, 179
31158, 310.0714416503906, 151
31326, 324.8160400390625, 168
31492, 378.6737365722656, 166
31658, 333.7756042480469, 166
31836, 356.9425354003906, 178
32022, 427.020751953125, 186
32196, 357.5215759277344, 174
32383, 405.6878967285156, 187
32565, 385.47357177734375, 182
32766, 425.7106018066406, 201
32953, 394.0187072753906, 187
33158, 411.3577880859375, 205
33339, 385.5434875488281, 181
33509, 398.5364990234375, 170
33688, 375.7070617675781, 179
33850, 389.2834777832031, 162
34034, 383.67938232421875, 184
34219, 429.7445373535156, 185
34403, 443.23822021484375, 184
34597, 441.3688659667969, 194
34732, 313.5368347167969, 135
34928, 404.27935791015625, 196
35097, 364.48748779296875, 169
35279, 380.2322692871094, 182
35460, 376.735107421875, 181
35632, 364.3492736816406, 172
35806, 399.31695556640625, 174
36011, 406.35406494140625, 205
36286, 608.6679077148438, 275
36472, 400.2686462402344, 186
36694, 438.88690185546875, 222
36867, 347.31414794921875, 173
37039, 351.1903381347656, 172
37236, 381.0309753417969, 197
37407, 342.11248779296875, 171
37576, 330.58526611328125, 169
37749, 345.55841064453125, 173
37947, 443.1209716796875, 198
38136, 386.54052734375, 189
38317, 339.3675842285156, 181
38497, 395.9568786621094, 180
38674, 389.2665710449219, 177
38861, 400.96240234375, 187
39034, 426.24017333984375, 173
39276, 615.2806396484375, 242
39453, 398.5389099121094, 177
39641, 401.276123046875, 188
39822, 356.6220397949219, 181
40001, 330.6819763183594, 179
40180, 381.4175109863281, 179
40380, 490.68792724609375, 200
40586, 453.55096435546875, 206
40777, 402.7843322753906, 191
40951, 351.443603515625, 174
41126, 360.7443542480469, 175
41301, 353.7664489746094, 175
41482, 365.3909912109375, 181
41652, 375.4957580566406, 170
41838, 364.0183410644531, 186
42021, 367.6282043457031, 183
42205, 370.789794921875, 184
42400, 368.2354736328125, 195
42579, 371.80035400390625, 179
42765, 367.6747131347656, 186
42945, 360.9792175292969, 180
43132, 432.11566162109375, 187
43349, 467.8324890136719, 217
43547, 438.5524597167969, 198
43726, 397.738525390625, 179
43935, 447.7298889160156, 209
44141, 490.0843200683594, 206
44334, 401.69781494140625, 193
44548, 489.09320068359375, 214
44730, 400.9273986816406, 182
44945, 450.6346130371094, 215
45149, 428.158935546875, 204
45314, 382.28228759765625, 165
45512, 404.422119140625, 198
45683, 334.89715576171875, 171
45873, 411.25762939453125, 190
46086, 501.1266784667969, 213
46234, 322.23541259765625, 148
46425, 411.5303039550781, 191
46624, 399.95428466796875, 199
46864, 557.4041137695312, 240
47074, 463.46343994140625, 210
47290, 456.1272888183594, 216
47533, 574.8738403320312, 243
47755, 502.9670104980469, 222
47984, 397.5011291503906, 229
48193, 474.9568786621094, 209
48383, 380.5240783691406, 190
48557, 345.5360412597656, 174
48739, 376.041015625, 182
48935, 425.8470458984375, 196
49149, 436.25555419921875, 214
49348, 414.86676025390625, 199
49539, 417.26953125, 191
49720, 394.1988525390625, 181
49883, 344.2775573730469, 163
50046, 359.9324035644531, 163
50241, 422.832275390625, 195
50422, 410.75579833984375, 181
50616, 415.7437744140625, 194
50906, 180.27618408203125, 290
51181, 591.0606689453125, 275
51414, 487.5453186035156, 233
51605, 436.0265808105469, 191
51787, 402.7682800292969, 182
52027, 568.0716552734375, 240
52245, 480.4231872558594, 218
52493, 533.5816040039062, 248
52695, 437.9402770996094, 202
52890, 404.0731506347656, 195
53068, 384.184814453125, 178
53253, 395.6538391113281, 185
53458, 412.808837890625, 205
53634, 374.2237243652344, 176
53826, 393.077880859375, 192
54001, 396.82867431640625, 175
54185, 402.8003845214844, 184
54400, 438.19476318359375, 215
54590, 397.8170166015625, 190
54833, 590.2875366210938, 243
55008, 416.0429992675781, 175
55172, 355.87030029296875, 164
55458, 676.987060546875, 286
55637, 407.0815734863281, 179
55863, 449.49896240234375, 226
56042, 394.77777099609375, 179
56219, 373.69293212890625, 177
56395, 411.9691162109375, 176
56574, 372.524169921875, 179
56744, 368.0148620605469, 170
56945, 456.8856506347656, 201
57141, 450.82952880859375, 196
57310, 361.61956787109375, 169
57508, 462.5261535644531, 198
57684, 409.2421875, 176
57900, 457.09320068359375, 216
58103, 419.640625, 203
58271, 385.961181640625, 168
58461, 424.66864013671875, 190
58611, 339.8451232910156, 150
58780, 383.09136962890625, 169
58940, 353.7474060058594, 160
59113, 382.11212158203125, 173
59277, 360.9665222167969, 164
59454, 371.3794250488281, 177
59632, 413.1539611816406, 178
59819, 415.2314758300781, 187
60000, 406.6828308105469, 181
60188, 439.5364685058594, 188
60358, 384.5474853515625, 170
60517, 363.88818359375, 159
60683, 355.9285888671875, 166
60854, 414.0700378417969, 171
61023, 412.5453796386719, 169
61182, 342.5240478515625, 159
61368, 500.8388366699219, 186
61539, 400.04583740234375, 171
61727, 424.86346435546875, 188
61913, 468.25775146484375, 186
62066, 369.5055236816406, 153
62234, 351.8712158203125, 168
62366, 309.9972839355469, 132
62521, 372.1103820800781, 155
62696, 413.786376953125, 175
62873, 437.4913635253906, 177
63061, 451.31683349609375, 188
63240, 447.8963623046875, 179
63371, 310.8693542480469, 131
63512, 335.8366394042969, 141
63621, 243.4022979736328, 109
63727, 202.6873016357422, 106
63837, 224.88536071777344, 110
63979, 328.1551208496094, 142
64169, 435.17657470703125, 190
64331, 384.9378356933594, 162
64473, 380.9890441894531, 142
64602, 272.878662109375, 129
64721, 287.10198974609375, 119
64852, 272.5762939453125, 131
65018, 409.848876953125, 166
65213, 473.813232421875, 195
65394, 425.27734375, 181
65558, 380.1021423339844, 164
65679, 279.0813293457031, 121
65796, 270.48046875, 117
65966, 363.8434753417969, 170
66133, 429.3067321777344, 167
66289, 372.59698486328125, 156
66452, 433.3617858886719, 163
66606, 405.9344482421875, 154
66734, 304.58087158203125, 128
66900, 404.705322265625, 166
67047, 375.5496826171875, 147
67204, 383.12725830078125, 157
67351, 439.1477966308594, 147
67526, 374.4185485839844, 175
67682, 429.1636047363281, 156
67836, 323.22833251953125, 154
67994, 336.9232482910156, 158
68141, 327.4673767089844, 147
68311, 446.70306396484375, 170
68499, 485.2903137207031, 188
68648, 368.7489013671875, 149
68800, 389.5810852050781, 152
68984, 486.456787109375, 184
69123, 316.03814697265625, 139
69298, 463.9071350097656, 175
69437, 316.8669128417969, 139
69562, 271.24920654296875, 125
69706, 292.5155334472656, 144
69867, 406.9455261230469, 161
70021, 346.3254699707031, 154
70167, 341.6742248535156, 146
70316, 325.3935241699219, 149
70459, 306.814208984375, 143
70654, 506.9844665527344, 195
70814, 349.4294128417969, 160
70959, 302.3339538574219, 145
71171, 544.3567504882812, 212
71326, 367.9625549316406, 155
71470, 302.7213134765625, 144
71625, 371.9978942871094, 155
71789, 387.8177490234375, 164
71945, 360.3117980957031, 156
72101, 365.7981872558594, 156
72251, 369.05377197265625, 150
72421, 410.6082763671875, 170
72574, 342.0319519042969, 153
72721, 351.74005126953125, 147
72858, 309.4416809082031, 137
73013, 346.86761474609375, 155
73179, 370.9892883300781, 166
73278, 166.3019256591797, 99
73450, 412.3538818359375, 172
73603, 357.5379638671875, 153
73774, 374.6209411621094, 171
73925, 337.922119140625, 151
74075, 353.0129089355469, 150
74246, 404.3567199707031, 171
74412, 356.1023864746094, 166
74583, 386.70916748046875, 171
74754, 400.8020935058594, 171
74923, 375.3783874511719, 169
75092, 385.59100341796875, 169
75258, 362.13238525390625, 166
75425, 368.913330078125, 167
75593, 387.9340515136719, 168
75761, 382.7273254394531, 168
75937, 390.85540771484375, 176
76111, 388.4314880371094, 174
76299, 482.60809326171875, 188
76482, 431.715576171875, 183
76719, 630.2919311523438, 237
76950, 626.6793212890625, 231
77164, 607.7611694335938, 214
77330, 381.6004943847656, 166
77514, 454.9681701660156, 184
77744, 644.5326538085938, 230
77928, 418.6430969238281, 184
78159, 654.8535766601562, 231
78332, 424.78033447265625, 173
78518, 481.04693603515625, 186
78743, 604.7080078125, 225
78935, 503.81927490234375, 192
79101, 378.03802490234375, 166
79373, 705.9136352539062, 272
79553, 430.23614501953125, 180
79719, 394.7296142578125, 166
79893, 404.00689697265625, 174
80063, 415.64190673828125, 170
80241, 410.1515808105469, 178
80417, 410.4374694824219, 176
80592, 394.9945068359375, 175
80764, 398.9223327636719, 172
81079, 858.35791015625, 315
81231, 361.30206298828125, 152
81393, 397.0709533691406, 162
81637, 725.6589965820312, 244
81787, 350.5732116699219, 150
81959, 425.41278076171875, 172
82109, 369.87469482421875, 150
82287, 430.4664001464844, 178
82515, 477.1572570800781, 228
82679, 390.6658935546875, 164
82860, 390.73162841796875, 181
83027, 413.7330322265625, 167
83183, 389.86102294921875, 156
83343, 358.7912902832031, 160
83467, 273.7970886230469, 124
83627, 376.2524108886719, 160
83816, 485.5947570800781, 189
83989, 443.0474853515625, 173
84156, 372.8315734863281, 167
84339, 380.24127197265625, 183
84511, 426.2248840332031, 172
84692, 436.2988586425781, 181
84901, 534.0716552734375, 209
85092, 429.7416076660156, 191
85260, 384.516845703125, 168
85468, 533.8038940429688, 208
85870, 964.1141357421875, 402
86077, 523.0910034179688, 207
86304, 591.5693969726562, 227
86500, 511.3748474121094, 196
86734, 640.766357421875, 234
86945, 561.4889526367188, 211
87151, 543.8338012695312, 206
87346, 480.9665222167969, 195
87561, 570.0144653320312, 215
87794, 633.0429077148438, 233
88007, 560.53759765625, 213
88189, 487.61566162109375, 182
88403, 582.4082641601562, 214
88579, 464.25018310546875, 176
88743, 426.34625244140625, 164
88891, 382.91162109375, 148
89043, 372.8948059082031, 152
89280, 692.6514282226562, 237
89503, 629.7977905273438, 223
89753, 674.9155883789062, 250
89968, 592.6148071289062, 215
90189, 625.373291015625, 221
90418, 658.9515991210938, 229
90645, 614.6812133789062, 227
90841, 498.2627868652344, 196
91052, 579.138427734375, 211
91222, 411.76611328125, 170
91412, 460.9479675292969, 190
91587, 436.30670166015625, 175
91753, 437.9297790527344, 166
91923, 424.2436218261719, 170
92099, 425.93121337890625, 176
92270, 449.7576599121094, 171
92448, 451.0472412109375, 178
92655, 573.2316284179688, 207
92860, 501.22674560546875, 205
93062, 506.0325927734375, 202
93260, 501.9193115234375, 198
93531, 764.1229248046875, 271
93749, 575.687255859375, 218
94008, 689.4112548828125, 259
94198, 492.4500427246094, 190
94479, 762.8111572265625, 281
94731, 658.8007202148438, 252
94934, 533.3130493164062, 203
95136, 458.9092102050781, 202
95342, 486.614013671875, 206
95546, 488.3223876953125, 204
95812, 732.4689331054688, 266
96014, 491.3219909667969, 202
96281, 743.4534301757812, 267
96505, 566.9431762695312, 224
96758, 692.6854858398438, 253
96985, 586.1694946289062, 227
97333, 1079.534423828125, 348
97596, 704.2685546875, 263
97836, 649.944580078125, 240
98084, 649.7189331054688, 248
98302, 550.6162109375, 218
98600, 751.8732299804688, 298
98873, 722.7655029296875, 273
99121, 646.1273193359375, 248
99701, 1637.9638671875, 580
99923, 527.0185546875, 222
100362, 1200.709228515625, 439
100684, 807.7962646484375, 322
100902, 528.3197021484375, 218
101132, 534.0299072265625, 230
102132, 2760.62353515625, 1000
103132, 2830.427490234375, 1000
103813, 1876.037109375, 681
104111, 920.615478515625, 298
104635, 1571.619384765625, 524
105074, 1198.242431640625, 439
106074, 2521.431396484375, 1000
106281, 436.9927673339844, 207
107281, 2455.337890625, 1000
108281, 2519.8681640625, 1000
109281, 2553.95849609375, 1000
109484, 492.56396484375, 203
110484, 2232.00634765625, 1000
110695, 527.220947265625, 211
110902, 533.5641479492188, 207
111100, 509.19384765625, 198
111303, 515.1495361328125, 203
111504, 515.4588623046875, 201
111695, 486.50164794921875, 191
111910, 569.581298828125, 215
112155, 744.8062133789062, 245
112954, 2368.18408203125, 799
113215, 822.98095703125, 261
113752, 1040.6800537109375, 537
114256, 1383.7362060546875, 504
115248, 2783.043212890625, 992
116248, 2798.473388671875, 1000
117248, 2751.24560546875, 1000
118248, 2761.28515625, 1000
119248, 2827.880126953125, 1000
120248, 2753.137451171875, 1000
120888, 1872.9212646484375, 640
121809, 2691.108154296875, 921
122783, 2767.655517578125, 974
123357, 1635.0323486328125, 574
123655, 934.3480224609375, 298
123902, 638.8472900390625, 247
124902, 3010.2509765625, 1000
125902, 2966.458740234375, 1000
126902, 2802.77587890625, 1000
127081, 430.66021728515625, 179
127310, 594.999755859375, 229
127504, 509.9967041015625, 194
127707, 528.1710205078125, 203
127902, 492.2924499511719, 195
128088, 510.30084228515625, 186
128303, 550.4146118164062, 215
129239, 3039.643798828125, 936
129445, 564.5630493164062, 206
129684, 664.2445068359375, 239
129920, 699.1019897460938, 236
130181, 791.0293579101562, 261
130418, 701.25732421875, 237
130623, 560.0064697265625, 205
130926, 917.1411743164062, 303
131128, 550.2501831054688, 202
131324, 545.3124389648438, 196
131527, 534.176025390625, 203
131699, 484.577392578125, 172
131893, 511.1739807128906, 194
132105, 547.3109130859375, 212
132325, 587.9915771484375, 220
132518, 529.5642700195312, 193
132721, 508.3454284667969, 203
133012, 818.1355590820312, 291
133217, 502.6743469238281, 205
133408, 522.654052734375, 191
134147, 2027.72900390625, 739
134649, 1482.6768798828125, 502
135238, 1842.0849609375, 589
136238, 3170.88525390625, 1000
136581, 1067.2210693359375, 343
137581, 3098.065185546875, 1000
138581, 3010.71533203125, 1000
139581, 3236.071533203125, 1000
140581, 3163.32177734375, 1000
141581, 3205.1328125, 1000
142581, 3171.052978515625, 1000
143581, 3050.09130859375, 1000
144581, 2928.218994140625, 1000
145581, 3166.121337890625, 1000
146581, 3192.9287109375, 1000
147581, 3652.177978515625, 1000
147900, 1006.7123413085938, 319
148551, 2372.604248046875, 651
148841, 849.9058837890625, 290
149361, 1776.470703125, 520
149856, 1742.179443359375, 495
150787, 2824.3046875, 931
151177, 1318.397216796875, 390
152177, 3294.3603515625, 1000
152672, 1844.5140380859375, 495
153672, 3291.439453125, 1000
154352, 2403.49462890625, 680
155352, 3396.525146484375, 1000
156352, 3499.2978515625, 1000
157352, 3701.575927734375, 1000
158352, 3475.4853515625, 1000
159352, 3397.92529296875, 1000
160352, 2995.984375, 1000
161352, 3011.51611328125, 1000
162352, 3205.11669921875, 1000
163170, 2633.5400390625, 818
164170, 3580.4951171875, 1000
164668, 1806.7899169921875, 498
165668, 3917.3642578125, 1000
166334, 2302.568359375, 666
166936, 2261.972900390625, 602
167371, 1564.573486328125, 435
167871, 1879.297119140625, 500
168871, 3797.34228515625, 1000
169349, 1821.4666748046875, 478
169760, 1398.983154296875, 411
170045, 964.718994140625, 285
170787, 2939.849365234375, 742
171787, 3652.762939453125, 1000
172331, 2076.177734375, 544
173255, 3583.976806640625, 924
174255, 3945.338623046875, 1000
175255, 3718.81298828125, 1000
176255, 3671.833984375, 1000
177255, 3711.13818359375, 1000
178255, 3861.769775390625, 1000
179255, 3843.078857421875, 1000
180255, 3542.928955078125, 1000
181255, 3519.241943359375, 1000
182255, 3434.132080078125, 1000
183255, 3617.09521484375, 1000
183790, 1982.752685546875, 535
184790, 3660.531005859375, 1000
185248, 1595.248779296875, 458
186248, 3529.3056640625, 1000
187248, 3731.704345703125, 1000
188182, 3616.38134765625, 934
188747, 2214.699462890625, 565
189006, 847.5235595703125, 259
189504, 1870.1922607421875, 498
189853, 1262.47802734375, 349
190333, 1728.8717041015625, 480
191333, 3501.185546875, 1000
191903, 2119.94091796875, 570
192903, 3603.028076171875, 1000
193903, 3847.95947265625, 1000
194903, 3700.724853515625, 1000
195903, 3847.93017578125, 1000
196903, 3886.310791015625, 1000
197903, 3700.959228515625, 1000
198903, 3798.259765625, 1000
199903, 3790.302734375, 1000
200903, 3866.621337890625, 1000
201903, 3797.71484375, 1000
202237, 1194.08935546875, 334
203237, 3797.1845703125, 1000
204237, 3759.87451171875, 1000
205237, 3815.868408203125, 1000
206237, 3709.232666015625, 1000
206937, 2684.98583984375, 700
207937, 3888.712890625, 1000
208937, 3838.1630859375, 1000
209937, 3952.2890625, 1000
210937, 3981.6201171875, 1000
211937, 4012.7841796875, 1000
212937, 3889.03662109375, 1000
213937, 4091.46875, 1000
214937, 4124.291015625, 1000
215937, 4077.620361328125, 1000
216937, 3961.634521484375, 1000
217937, 3842.707763671875, 1000
218937, 3790.303466796875, 1000
219937, 3700.539794921875, 1000
220937, 3827.5859375, 1000
221937, 3982.25390625, 1000
222937, 3985.16796875, 1000
223937, 3994.943359375, 1000
224937, 3921.756591796875, 1000
225937, 3855.22119140625, 1000
226937, 3898.79296875, 1000
227937, 4002.133056640625, 1000
228937, 4035.431640625, 1000
229937, 4101.12744140625, 1000
230937, 3925.03173828125, 1000
231937, 4017.763427734375, 1000
232937, 3918.527099609375, 1000
233937, 4031.9404296875, 1000
234937, 3996.55908203125, 1000
235937, 4027.418212890625, 1000
236937, 3895.317138671875, 1000
237937, 4021.28173828125, 1000
238937, 3970.917236328125, 1000
239937, 3990.53515625, 1000
240937, 3976.95263671875, 1000
241937, 4151.19384765625, 1000
242937, 4081.244384765625, 1000
243937, 4220.22119140625, 1000
244937, 4051.52734375, 1000
245461, 2076.10107421875, 524
246461, 3969.2021484375, 1000
247461, 3937.804443359375, 1000
248461, 3992.65869140625, 1000
249461, 3957.669189453125, 1000
250461, 3894.4013671875, 1000
251461, 3875.15673828125, 1000
252461, 4106.9453125, 1000
253461, 4120.94189453125, 1000
254416, 3919.725830078125, 955
255416, 4012.16845703125, 1000
256416, 3995.677490234375, 1000
257416, 3935.9052734375, 1000
258416, 3963.843505859375, 1000
259416, 3947.342529296875, 1000
260010, 2359.79052734375, 594
261010, 4014.997802734375, 1000
262010, 3946.17138671875, 1000
263010, 4061.646240234375, 1000
264010, 4050.682373046875, 1000
264812, 3269.1162109375, 802
265812, 3965.1875, 1000
266812, 4053.02294921875, 1000
267812, 3860.869873046875, 1000
268812, 4039.151123046875, 1000
269812, 4039.490234375, 1000
270812, 4033.9775390625, 1000
271812, 3913.11083984375, 1000
272812, 3973.802978515625, 1000
273812, 3961.087158203125, 1000
274812, 3978.78076171875, 1000
275812, 3908.734130859375, 1000
276812, 3921.083251953125, 1000
277812, 4026.66064453125, 1000
278812, 4009.3984375, 1000
279812, 3997.551025390625, 1000
280812, 4060.960693359375, 1000
281812, 4034.222900390625, 1000
282812, 4100.2216796875, 1000
283812, 3980.88134765625, 1000
284812, 4033.937744140625, 1000
285812, 4046.939697265625, 1000
286812, 4124.359375, 1000
287812, 4094.057373046875, 1000
288812, 4065.480224609375, 1000
289812, 4111.03759765625, 1000
290812, 4157.6416015625, 1000
291812, 4151.20654296875, 1000
292812, 4113.486328125, 1000
293812, 4080.178466796875, 1000
294812, 4113.39892578125, 1000
295812, 4098.20703125, 1000
296812, 4123.02490234375, 1000
297812, 4199.9833984375, 1000
298812, 4073.1796875, 1000
299812, 4099.18017578125, 1000
300812, 4173.93359375, 1000
301812, 3968.587646484375, 1000
302812, 3957.410888671875, 1000
303812, 4008.1708984375, 1000
304812, 4135.35498046875, 1000
305812, 4216.99609375, 1000
306812, 4339.50439453125, 1000
307812, 4247.7255859375, 1000
308812, 4248.82421875, 1000
309812, 4015.995361328125, 1000
310812, 4102.38427734375, 1000
311812, 4156.5849609375, 1000
312812, 4149.3779296875, 1000
313812, 4135.01220703125, 1000
314812, 4282.2177734375, 1000
315812, 4218.3232421875, 1000
316812, 4174.87744140625, 1000
317812, 4220.53369140625, 1000
318812, 4180.2919921875, 1000
319812, 4221.125, 1000
320812, 4188.20068359375, 1000
321812, 4142.09130859375, 1000
322812, 4213.06982421875, 1000
323812, 4202.4462890625, 1000
324812, 4162.0634765625, 1000
325812, 4082.520263671875, 1000
326444, 2530.233642578125, 632
327444, 4174.8837890625, 1000
328444, 4147.95263671875, 1000
329444, 4176.4921875, 1000
330444, 4106.4248046875, 1000
330859, 1611.021484375, 415
331859, 4151.4599609375, 1000
332859, 4076.33544921875, 1000
333859, 4083.961669921875, 1000
334859, 4125.0908203125, 1000
335859, 4083.48974609375, 1000
